Dates,VFTSE,UKX
2004-01-05,0.03626381075035587,0.0006873309387611113
2004-01-06,-0.026229722658294072,-0.0017946956772207396
2004-01-07,-0.01014307785316058,-0.007147296457426933
2004-01-08,-0.03542345276872954,0.004739548401520192
2004-01-09,0.03665400309553954,-0.006208001424057594
2004-01-12,0.06766202918221932,-0.00373911291225395
2004-01-13,-0.025553012967200674,-0.0021350233728874503
2004-01-14,-0.06360078277886495,0.004797189252494149
2004-01-15,-0.023406478578892394,-0.0011879679024519821
2004-01-16,-0.08317283686425568,0.00713628509234516
2004-01-19,0.061075235353613956,0.0067292051961943735
2004-01-20,0.05308696289778561,-0.004161041145614347
2004-01-21,-0.023882467622893745,0.0026448558664680364
2004-01-22,0.038305157286539625,-0.0076254655080687265
2004-01-23,0.05145644407804346,-0.0035739814152966403
2004-01-26,0.04821953609931392,-0.0034298780487805286
2004-01-27,-0.007604562737642579,0.0003374198627825891
2004-01-28,0.006846303624144323,0.004744771756240244
2004-01-29,0.10804741110417962,-0.012667576822363054
2004-01-30,-0.02285778628532836,-0.004714949563640526
2004-02-02,0.019128831528001888,-0.0021181132848976662
2004-02-03,-0.035221619176842925,0.002099785456703503
2004-02-04,-0.05508350424846183,0.001799298501343697
2004-02-05,-0.008124031007751841,-0.003205638285779326
2004-02-06,-0.045954733024884405,0.004173889243682187
2004-02-09,-0.067894357428403,0.007200127194675953
2004-02-10,0.0,-0.00665253472848638
2004-02-11,0.09583069675877098,-0.0020204771958499935
2004-02-12,-0.06281278070062861,-0.004162875341219331
2004-02-13,-0.02895871842267406,0.0078351645841424
2004-02-16,0.0356739988719683,-0.0008839528558476057
2004-02-17,-0.013342409802586655,0.01211406274812269
2004-02-18,-0.024147923278598136,-0.004169001456909193
2004-02-19,-0.03351244343891404,0.01636318620720717
2004-02-20,0.12150694952450619,-0.00013287270794586848
2004-02-23,0.0506816254647447,0.0020598006644518677
2004-02-24,0.030047181524708106,-0.006078288353999513
2004-02-25,-0.0398384763741562,0.0023794698452232295
2004-02-26,-0.04613646349883871,0.001863560732113064
2004-02-27,0.023690444853908886,-0.005248123297681486
2004-03-01,-0.01780663409616852,0.009972841814701079
2004-03-02,-0.024870737613718222,0.0006832708838440299
2004-03-03,0.01033626417880382,-0.003303891984758045
2004-03-04,-0.03567395203613903,0.007513646107268347
2004-03-05,0.009437861669881543,-0.002632098440481674
2004-03-08,-0.02600150139903081,0.0014734666050889177
2004-03-09,0.035173766816143544,-0.0025912424788089466
2004-03-10,-0.01766617029917429,0.000726552179656579
2004-03-11,0.30035140908151314,-0.022022748773458375
2004-03-12,-0.0024904620601950297,0.004994150994330923
2004-03-15,0.08084993359893769,-0.012199489636029907
2004-03-16,-0.06349830441834184,0.0036257336445421383
2004-03-17,-0.11078457097874558,0.0062995326153222125
2004-03-18,0.08321529745042472,-0.013215760186681148
2004-03-19,-0.07851149613163337,0.004502148752813885
2004-03-22,0.2433630934783894,-0.018991783054530555
2004-03-23,-0.022920728517761325,-0.003530389035027039
2004-03-24,0.020100257945199002,-0.0021072131527151475
2004-03-25,-0.11622137404580152,0.01489766556829274
2004-03-26,-0.020891816022457377,-0.003681177976952708
2004-03-29,-0.08347576776754696,0.011290877796901851
2004-03-30,0.013836250977561021,0.0013842557923163282
2004-03-31,0.0002966830831307517,-0.006141225525743374
2004-04-01,-0.05356507296239177,0.005700344300795768
2004-04-02,-0.09551864619241622,0.012447003876935758
2004-04-05,-0.044764742568082536,0.0033814045145108057
2004-04-06,0.012114617337685877,-0.0017631173700537052
2004-04-07,-0.01799025229357807,-0.0009166517617600527
2004-04-08,-0.08510327713305589,0.004699353279477253
2004-04-12,0.11009174311926598,0.0
2004-04-13,-0.05253323751347454,0.005813306011537601
2004-04-14,0.03519417475728145,-0.006731919039815878
2004-04-15,0.02242086752637756,0.004481205689570688
2004-04-16,0.012612870861401759,0.007058040173121781
2004-04-19,-0.023000707714083586,0.0019615189650231714
2004-04-20,0.05599420499818904,0.0050151775108882544
2004-04-21,0.005556317739058945,-0.006369008535784715
2004-04-22,-0.05969029265297769,0.007026586488689299
2004-04-23,-0.02176436448055709,-0.00040465462181205736
2004-04-26,-0.0025215069712253386,0.0004157594722044105
2004-04-27,0.0065427509293681015,0.0008421098679964247
2004-04-28,0.13776037819471107,-0.011189544769106326
2004-04-29,-0.026812958514574985,-0.0011050944855785169
2004-04-30,0.08185456971314199,-0.006593649740015529
2004-05-03,0.03779983967441571,0.0
2004-05-04,-0.12685680332739147,0.012807091787870014
2004-05-05,-0.03341272541680841,0.00490411681914149
2004-05-06,0.14432554210081672,-0.01166429587482223
2004-05-07,-0.008244124523194311,-0.003941366635667194
2004-05-10,0.24088089330024806,-0.02294149030766491
2004-05-11,-0.1332800079988002,0.013537495449581362
2004-05-12,0.08161735017592428,-0.009383347924663879
2004-05-13,-0.03876919795221845,0.009268281628860965
2004-05-14,0.00787794729542319,-0.0026943284386366697
2004-05-17,0.0952276105025596,-0.008735197442478315
2004-05-18,-0.09127004070965483,0.002589143765614271
2004-05-19,-0.0950721752115479,0.013002899601304945
2004-05-20,0.05561667277838895,-0.009638177020439278
2004-05-21,-0.041685965724872764,0.000609659719556488
2004-05-24,-0.001933301111648141,-0.0005641557972649728
2004-05-25,-0.01694915254237295,-0.002461107724265537
2004-05-26,-0.026662561576354563,0.00459483929379814
2004-05-27,-0.04403112545074976,0.003447265845030796
2004-05-28,0.02918403811792739,-0.005141907670199512
2004-06-01,0.0176826131687243,-0.0018055837678019274
2004-06-02,0.01168888608074812,2.2610622470518867e-05
2004-06-03,-0.0076817386959779745,0.0028488740164600377
2004-06-04,-0.06809742589212667,0.004283717364837444
2004-06-07,-0.01857229688660771,0.00835129310344844
2004-06-08,-0.013005780346820813,0.0029388191290408354
2004-06-09,0.01213135327337386,-0.003396377197655874
2004-06-10,-0.05676103878211763,-0.0007573226417194868
2004-06-11,-0.028043525889140334,-0.00046811261452048855
2004-06-14,0.12502817642196992,-0.011329170383586124
2004-06-15,-0.0688572764309089,0.0057294956239286625
2004-06-16,-0.05221632477406396,0.007289283631633247
2004-06-17,0.015892235507794828,0.0004898577185989664
2004-06-18,-0.004171632896305195,0.002781919747179133
2004-06-21,-0.008078994614003632,-0.0007989702161659114
2004-06-22,0.046455505279034665,-0.007485229443383195
2004-06-23,-0.007567022196598474,0.004072955130356902
2004-06-24,-0.003776051121922724,0.0036775358281142044
2004-06-25,-0.0013849405933378455,-0.002020785219399417
2004-06-28,-0.004963503649635009,0.005473843483678479
2004-06-29,-0.001760563380281757,-0.0013942062982716672
2004-06-30,0.04115226337448564,-0.010703838312206204
2004-07-01,0.0151044607566347,-0.008825967160233988
2004-07-02,0.00027812543457096087,-0.003909869595678845
2004-07-05,0.02029751146948421,-0.000930253664291749
2004-07-06,0.08849979561248135,-0.0074035382553994415
2004-07-07,-0.03160793640858728,-0.0028141945226165563
2004-07-08,-0.14936659772492253,0.0052083333333335004
2004-07-09,-0.06959957450041793,0.002761863458948541
2004-07-12,0.08640261331155573,-0.007557133752162392
2004-07-13,0.019845147711042708,-0.0005275229357798582
2004-07-14,-0.0232918110120145,0.0034192349175024774
2004-07-15,0.04580786355746731,-0.0072954306362348585
2004-07-16,-0.0344205513061048,-0.00034556638330223235
2004-07-19,0.055526492788282054,-0.004171275811209314
2004-07-20,-0.00361087510620222,0.0042350327462912845
2004-07-21,-0.027144176792439526,0.008733926349265002
2004-07-22,0.1483456285150831,-0.016220044319557717
2004-07-23,-0.017300597888309503,0.004644358265796624
2004-07-26,0.05300970873786425,-0.009083974759032009
2004-07-27,-0.05378326879341088,0.00884068112899455
2004-07-28,-0.0270235156554502,0.007237161552868317
2004-07-29,-0.049739618106556346,0.014347366971213443
2004-07-30,-0.022061406590318154,-0.0012673410731661925
2004-08-02,0.020044543429844092,0.0005891550157484431
2004-08-03,-0.017889843639949256,0.0031705052426568834
2004-08-04,0.031411359724612654,-0.0048761767162560565
2004-08-05,-0.03740787094979826,0.0012023320705064023
2004-08-06,0.10495521525570639,-0.017106992341505416
2004-08-09,0.04746028633065301,-0.0054173678508033845
2004-08-10,-0.043687199650502356,0.008460040793621362
2004-08-11,0.030738106114990543,-0.008894711439012578
2004-08-12,-0.01981765227301511,0.003687213023514806
2004-08-13,0.035269039467734714,-0.0061458838751416
2004-08-16,-0.016971360828601748,0.01132163198884106
2004-08-17,-0.020691843859092382,0.0019539331524987356
2004-08-18,-0.01186078164495441,-0.0008029917177139974
2004-08-19,0.0024268660632297528,0.001699118295371176
2004-08-20,-0.022574101943335777,0.0015128593040845948
2004-08-23,-0.034074173249430885,0.0082623821294517
2004-08-24,-0.01781135213805528,0.0004993984518647579
2004-08-25,-0.009596387242449971,0.0009302325581396174
2004-08-26,-0.07281276717013384,0.009588357965363874
2004-08-27,-0.038189641924081745,0.008127708300590657
2004-08-31,0.06551090516897007,-0.006859535422373706
2004-09-01,0.0,0.009575493911600435
2004-09-02,-0.03501537077303746,0.003687250111061831
2004-09-03,-0.07505827505827486,0.007126101004735939
2004-09-06,0.03780241935483864,0.0028566405906653774
2004-09-07,0.009470616804273703,0.0003944081686314435
2004-09-08,0.027183064710127675,-0.00157701068862816
2004-09-09,0.004137392661982752,-0.004475254475254395
2004-09-10,-0.027520796081784905,0.0015425297487880124
2004-09-13,0.009113438324406347,0.0029702970297029703
2004-09-14,0.02693495999366235,-0.002829878249424073
2004-09-15,0.01820566226953656,0.0006159802886306037
2004-09-16,-0.0253049473444959,0.0017808460117844439
2004-09-17,-0.08293820443062574,0.007571601009546802
2004-09-20,0.08213256484149865,-0.0025049008930516227
2004-09-21,-0.030547505287068264,0.006310732612730568
2004-09-22,0.06188898763836133,-0.0034936203454560056
2004-09-23,0.049151639656090894,-0.005226139407268689
2004-09-24,-0.07701791282906673,0.0021452181336602634
2004-09-27,0.05947984599670004,-0.00806011227365076
2004-09-28,-0.03582023138534576,0.005747379547256312
2004-09-29,-0.03945850319206214,0.004554112933242874
2004-09-30,-0.002722613709160708,-0.003770624005579691
2004-10-01,-0.06656495904930147,0.01942767130480445
2004-10-04,0.02881720430107534,0.004764357455575546
2004-10-05,0.04581939799331089,0.00540390448118249
2004-10-06,-0.008314678605692152,-0.00016995602387886
2004-10-07,-0.02999032570138678,-0.001614856681469597
2004-10-08,0.031831781914893546,4.2564964777452936e-05
2004-10-11,0.033910592025775226,-0.0028517312562513857
2004-10-12,0.010673106886880685,-0.008024757229751439
2004-10-13,0.024204116241424642,-0.002818477161728836
2004-10-14,0.0352976593662977,-0.0011650988176405768
2004-10-15,0.03867403314917141,-0.001447271784680481
2004-10-18,-0.031844904815229565,0.0008436627944708819
2004-10-19,-0.027470541458830388,0.006181645268663695
2004-10-20,0.05545231546866886,-0.008334765423612344
2004-10-21,-0.011550109162617188,0.00021661901048436013
2004-10-22,-0.044887780548628485,-0.00043314419370208345
2004-10-25,0.12055203282357327,-0.01102829657234468
2004-10-26,-0.023367285799880108,0.004140650673677212
2004-10-27,0.0315610088616223,0.010188942706288067
2004-10-28,-0.0545827000594726,0.0027429213191939306
2004-10-29,-0.01992031872509961,-0.004006203153269657
2004-11-01,0.023819711881329312,0.010726179663509442
2004-11-02,-0.03949568124825845,0.004150798065813607
2004-11-03,-0.07549495975052593,0.005390778147106491
2004-11-04,-0.04032005020395337,0.002076931228144576
2004-11-05,-0.0034330554193233273,0.002432163779794006
2004-11-08,0.004921259842519726,-0.0048947212962571875
2004-11-09,-0.0661932745674177,0.00023321884408248616
2004-11-10,-0.001398479153919958,0.0035610572948683006
2004-11-11,0.0033260393873084004,0.008955539127679721
2004-11-12,-0.02468812701736016,0.0035587933597102726
2004-11-15,0.0345259391771019,0.001919105529944456
2004-11-16,0.01270966626318522,-0.006808103100081349
2004-11-17,0.019550926321181678,0.005345463692772095
2004-11-18,-0.03165298944900353,0.0019600075064118406
2004-11-19,0.05707367692839849,-0.009260608078579901
2004-11-22,0.023478403141361178,-0.005818349857166824
2004-11-23,-0.044121173367436484,0.0019648855929516114
2004-11-24,0.0009198093486076788,-0.004849865047233469
2004-11-25,-0.02472848788638257,0.007204305632071874
2004-11-26,0.0051396265204728874,-0.002503471199562342
2004-11-29,0.03093574228736999,0.0017505008963408588
2004-11-30,0.045300487724229,-0.00981093940797515
2004-12-01,-0.02143139580861993,0.006910188807620344
2004-12-02,-0.001050589946662492,0.003273011381633127
2004-12-03,-0.030094652536202422,-0.0006945613739687199
2004-12-06,0.029777295854533117,-0.005286547736894092
2004-12-07,-0.018953507208812427,0.0012492589142033615
2004-12-08,0.017585865257595704,-0.0052445703893248
2004-12-09,-0.00933062880324531,-0.0032951380769149006
2004-12-10,-0.01818181818181829,0.0011944373346984823
2004-12-13,-0.09718051384718045,0.00911802300809548
2004-12-14,0.04896978656564717,-0.002955581827394021
2004-12-15,-0.07478199594820739,0.0011433895146945956
2004-12-16,-0.02361005331302388,0.0014804788291527431
2004-12-17,0.042024180967238964,-0.00810947795235674
2004-12-20,-0.047534387573687734,0.007302844489865479
2004-12-21,-0.032812653502308636,0.00040159793705473064
2004-12-22,0.022651091924834835,0.009380942319881605
2004-12-23,0.016984505363527948,0.002155984426675636
2004-12-24,-0.011719894520949237,0.002172233013764552
2004-12-27,-0.010475343413380757,0.0
2004-12-28,-0.0023968840507341367,0.0
2004-12-29,0.08008809690659752,0.004522623538483945
2004-12-30,0.005190471776809635,6.22432466077808e-05
2004-12-31,0.0,-0.0012032945374577668
2005-01-03,-0.01078838174273867,0.0
2005-01-04,-0.004101416853094585,0.00679226471138064
2005-01-05,0.026301010857356682,-0.008458840519909222
2005-01-06,0.0020063839489284307,0.003807740324594295
2005-01-07,-0.001911349777009265,0.006177061957175172
2005-01-10,0.019788436987050934,-0.002760552934632691
2005-01-11,0.032996512563712756,-0.004544797240068585
2005-01-12,0.03722299168975082,-0.0072841222736421555
2005-01-13,-0.046236020697713404,0.003491094573124805
2005-01-14,-0.0427021351067553,0.0042705664229318995
2005-01-17,-0.005301645338208394,0.005372552273481504
2005-01-18,0.02058445138761259,-0.00470423174531128
2005-01-19,0.009274266162434859,-0.001160886419701788
2005-01-20,0.031403336604514095,-0.0036319863852396074
2005-01-21,-0.033907101461811216,0.0005207465422429595
2005-01-24,0.03097860148625661,0.0019153498636353794
2005-01-25,-0.05323491098567082,0.006379220779220741
2005-01-26,-0.0064208402128050155,0.0008052527254708759
2005-01-27,-0.028711225997045946,0.0012997462400196555
2005-01-28,0.0016158159870735898,-0.004244447191659343
2005-01-31,0.0289428734105143,0.004034927992054295
2005-02-01,-0.03375449598819512,0.011108134286832973
2005-02-02,-0.03073398873723403,0.0020382373323549795
2005-02-03,0.02688330871491873,-0.001606932183393604
2005-02-04,-0.040659762178749476,0.006764052727013389
2005-02-07,-0.044682127149140265,0.007750682990994674
2005-02-08,0.013393324264936706,0.0031527370577131247
2005-02-09,-0.034899328859060316,-0.0010209188269443227
2005-02-10,0.045362148282871446,0.0019236934915037602
2005-02-11,0.045645276839627436,0.008839999999999964
2005-02-14,-0.017813448174610978,-0.00047579398120606563
2005-02-15,0.025809666168410596,0.003391645840771045
2005-02-16,0.08684670681950635,-0.0011267271541243785
2005-02-17,0.05389703253485876,0.0008311564948942884
2005-02-18,0.0011025358324146957,-3.954601178467555e-05
2005-02-21,-0.0020332090816673086,0.0007118563632050075
2005-02-22,-0.02979626485568753,-0.0055129623774898325
2005-02-23,0.04628576428383935,-0.008821951558743397
2005-02-24,-0.055527680214082595,-0.0032875613911996864
2005-02-25,-0.08579776872675768,0.006978942499145193
2005-02-28,0.06082324455205813,-0.0076495965486938124
2005-03-01,-0.07623482151008848,0.006440575626446614
2005-03-02,0.058410753113263596,-0.0015398460153984237
2005-03-03,0.004668970025212338,0.004406345136997276
2005-03-04,-0.02937075936425325,0.004287309563691473
2005-03-07,-0.0013406109355548546,-0.0018068820364156948
2005-03-08,-0.026848211717326792,-0.0032423615531508958
2005-03-09,0.025913883141196345,-0.0029535612365042753
2005-03-10,0.07462543219362267,-0.006805308140349472
2005-03-11,-0.05067476986325857,0.004010398823078865
2005-03-14,0.06317077763133114,-0.0014050582095543958
2005-03-15,-0.07225715044717958,0.005065326633165793
2005-03-16,0.08637968884222576,-0.01251949922003109
2005-03-17,-0.07494289228606554,-0.003139176928062216
2005-03-18,0.01253680311520542,0.0002437983787407444
2005-03-21,0.0,0.0020717811224178536
2005-03-22,-0.014538973829847214,0.0007702442485051549
2005-03-23,0.026651437273938813,-0.005448321957345218
2005-03-24,-0.0769516039310217,0.0024641577060932644
2005-03-28,0.0018079550020089076,0.0
2005-03-29,0.0655704832564668,-0.0007110208227526664
2005-03-30,0.021735039518253823,-0.0037202683472250826
2005-03-31,-0.01261626300764347,-0.0012855306384802543
2005-04-01,-0.05008393956351434,0.004004576659038976
2005-04-04,0.06489936180657808,-0.0035205535205535578
2005-04-05,-0.06555412133505427,0.009434925562113223
2005-04-06,0.002466699555994115,0.000910396730664185
2005-04-07,-0.06486220472440951,0.005982940534422195
2005-04-08,-0.04231133564887899,0.0013261000602773486
2005-04-11,0.048027255742389204,-0.0020868448511117558
2005-04-12,0.011849832214765054,-0.005429099975870667
2005-04-13,0.007876463882267646,0.0029517609477983835
2005-04-14,0.027352185089974296,-0.003104338009998497
2005-04-15,0.2927634871384245,-0.010878796457313721
2005-04-18,0.19611334778569242,-0.013185869654100906
2005-04-19,-0.07638034824260478,0.005904166062439146
2005-04-20,0.02116476277244373,-0.0069198451272757975
2005-04-21,-0.03850113238624665,-0.0004977187888842049
2005-04-22,-0.08372591006423984,0.006162337123412693
2005-04-25,-0.03279582456960358,0.003216959148743005
2005-04-26,0.0045103092783507345,-0.0039877489773684225
2005-04-27,0.0610166773572801,-0.01157775255391608
2005-04-28,-0.027129146829894826,0.00016703553681049441
2005-04-29,0.01778778934286152,0.002400734833618638
2005-05-02,-0.010379302449820594,0.0
2005-05-03,-0.061232359065319694,0.01239144469666993
2005-05-04,-0.02620553684383464,0.004381634164403889
2005-05-05,-0.07313986839885278,0.004055299539170544
2005-05-06,-0.026849913534176748,0.003386165677335017
2005-05-09,0.02263374485596716,-0.0017483583728068175
2005-05-10,0.06566672763855862,-0.0036453984481601013
2005-05-11,0.0127016821146584,-0.0034747772054615324
2005-05-12,-0.051440677966101786,0.0036509824834885718
2005-05-13,-0.022246046636290432,-0.001369247118450057
2005-05-16,0.08488669590643261,-0.00047068453903615715
2005-05-17,0.007580224037732659,0.002927808034069076
2005-05-18,-0.06486667223940468,0.010390936000816503
2005-05-19,-0.058907660677572395,0.0026871944074029546
2005-05-20,9.498480243189576e-05,0.001833679247184066
2005-05-23,-0.020419792952797187,0.0036204191640854416
2005-05-24,0.016385495443086942,-0.0014629844883562832
2005-05-25,0.006391300200324521,-0.002207727044656297
2005-05-26,-0.045592417061611525,0.004706828924871696
2005-05-27,0.0320786572648726,-0.0017217561913150322
2005-05-30,0.043783679753656664,0.0
2005-05-31,-0.001014105282566865,-0.004472253975893986
2005-06-01,-0.05638612033960862,0.009468170829975826
2005-06-02,0.001955990220048858,-0.001197365795250449
2005-06-03,-0.026842362127867114,-0.0011188811188811915
2005-06-06,0.0335005015045135,-0.0038004560547265673
2005-06-07,-0.04833074534161484,0.008995261424785196
2005-06-08,0.07220069345298798,-0.004278436679137149
2005-06-09,-0.03176716758607584,0.0010991866019145833
2005-06-10,-0.01650294695481329,0.004232212728579377
2005-06-13,0.011186576108669606,0.003975826972010178
2005-06-14,-0.017384433030422773,-0.0007128148265482842
2005-06-15,0.053679131483715385,-0.005409368312594155
2005-06-16,0.006868918145392021,0.005080187269648371
2005-06-17,0.0012317604699639852,0.006461843409316227
2005-06-20,-0.014762941232137842,-0.0011028832519301172
2005-06-21,-0.017001248679281492,0.0019913249211357185
2005-06-22,-0.029607191713894768,0.0033844276972117464
2005-06-23,-0.02839593193031938,0.002961190751671691
2005-06-24,0.09348118976059688,-0.0069216330361332006
2005-06-27,0.07572741920197151,-0.006989564874975389
2005-06-28,-0.0881057268722467,0.009299097848716097
2005-06-29,-0.02096618357487928,0.0036735816438788166
2005-06-30,-0.006513372150399581,0.0008024896752851685
2005-07-01,-0.019568888447402497,0.009348353281702297
